extrema,enabledOptimizations,disabledOptimizations,ls,dcr,cf,lir,inl,lur,wlur,prfunr,lus,cse,dfr,wlt,wlf,awlf,ivecyc,ive,ivesli,wlflt,ae,dl,rco,uip,dr,ipc,wlpg,cp,vp,srf,phm,dpa,msca,wls,as,wlsimp,cwle,lro,lao,pra,rnb,rip,sde,wlprop,saa,cyc,scyc,saacyc,wlsd,cts,ucts,maxoptcyc,maxlur,maxwlur,maxprfur,maxae,initmheap,initwheap,$<performance
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,11.3
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,15.9
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,11.725
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,12.92
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,11.22
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,13.7
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,9.46
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,12.505
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,12.16
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,14.7344444444
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,15.41
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,11.93
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,13.1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,10.16
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,12.305
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,12.66
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,14.3157142857
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,11.56
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,10.465
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,13.795
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,10.3
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,11.605
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,13.33
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,14.455
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,14.685
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,13.885
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,14.894
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,14.5625
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,14.415
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,13.32
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,12.17
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,10.09
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,12.305
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,15.18
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,11.685
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,11.84
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,9.725
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,13.17
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,9.965
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,13.25
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,13.84
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,11.565
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,13.675
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.15789473684210525,0.4444444444444444,1.0,0.3157894736842105,0.4444444444444444,0.2222222222222222,1.0,16.1071976647
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,13.0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,14.88
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,12.9666666667
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,15.9213636364
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,15.4930769231
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,15.945
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,15.7165217391
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,12.985
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,15.4566666667
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,12.19
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,12.55
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,10.675
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,13.42
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,9.63
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,11.805
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,11.655
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,12.88
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,14.2114285714
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,14.18
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,10.49
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,13.26
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,9.66
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,11.87
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,13.05
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,10.665
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,12.865
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,15.85
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,11.68
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,12.75
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,10.655
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,13.565
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,9.96
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,11.865
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,12.66
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,10.305
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,13.7
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,9.78
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,12.225
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,13.3
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,1.1111111111111112,0.3157894736842105,0.3157894736842105,0.2222222222222222,1.1111111111111112,0.0,10.93
