$spouts,$max_spout,$sorters,$emit_freq,$chunk_size,$message_size,<$latency
1,1000,6,60,2.00E+06,1.00E+05,94.052
1,1000,6,60,1.00E+07,1000,124.52
1,1000,6,60,1.00E+07,10000,115.03
1,1000,6,60,1.00E+07,1.00E+05,112.33
1,1000,6,120,1.00E+05,1000,98.464
1,1000,6,120,1.00E+05,10000,90.416
1,1000,6,120,1.00E+05,1.00E+05,95.225
1,1000,6,120,1.00E+06,1000,95.249
1,1000,6,120,1.00E+06,10000,94.481
1,1000,6,120,1.00E+06,1.00E+05,98.325
1,1000,6,120,2.00E+06,1000,97.6
1,1000,6,120,2.00E+06,10000,100.49
1,1000,6,120,2.00E+06,1.00E+05,92.29
1,1000,6,120,1.00E+07,1000,99.995
1,1000,6,120,1.00E+07,10000,108.93
1,1000,6,120,1.00E+07,1.00E+05,109.34
1,1000,6,300,1.00E+05,1000,97.794
1,1000,6,300,1.00E+05,10000,89.025
1,1000,6,300,1.00E+05,1.00E+05,93.219
1,1000,6,300,1.00E+06,1000,95.757
1,1000,6,300,1.00E+06,10000,100.32
1,1000,6,300,1.00E+06,1.00E+05,89.092
1,1000,6,300,2.00E+06,1000,84.413
1,1000,6,300,2.00E+06,10000,101.54
1,1000,6,300,2.00E+06,1.00E+05,93.07
1,1000,6,300,1.00E+07,1000,112.12
1,1000,6,300,1.00E+07,10000,110.52
1,1000,6,300,1.00E+07,1.00E+05,99.777
1,1000,9,1,1.00E+05,1000,97.97
1,1000,9,1,1.00E+05,10000,89.156
1,1000,9,1,1.00E+05,1.00E+05,91.409
1,1000,9,1,1.00E+06,1000,94.266
1,1000,9,1,1.00E+06,10000,98.342
1,1000,9,1,1.00E+06,1.00E+05,97.151
1,1000,9,1,2.00E+06,1000,97.897
1,1000,9,1,2.00E+06,10000,97.481
1,1000,9,1,2.00E+06,1.00E+05,99.552
1,1000,9,1,1.00E+07,1000,152.56
1,1000,9,1,1.00E+07,10000,122.47
1,1000,9,1,1.00E+07,1.00E+05,129.39
1,1000,9,10,1.00E+05,1000,94.069
1,1000,9,10,1.00E+05,10000,94.122
1,1000,9,10,1.00E+05,1.00E+05,95.705
1,1000,9,10,1.00E+06,1000,95.099
1,1000,9,10,1.00E+06,10000,87.645
1,1000,9,10,1.00E+06,1.00E+05,94.405
1,1000,9,10,2.00E+06,1000,101.37
1,1000,9,10,2.00E+06,10000,92.783
1,1000,9,10,2.00E+06,1.00E+05,96.686
1,1000,9,10,1.00E+07,1000,112.81
1,1000,9,10,1.00E+07,10000,116.06
1,1000,9,10,1.00E+07,1.00E+05,101.96
1,1000,9,60,1.00E+05,1000,87.357
1,1000,9,60,1.00E+05,10000,90.974
1,1000,9,60,1.00E+05,1.00E+05,91.611
1,1000,9,60,1.00E+06,1000,97.977
1,1000,9,60,1.00E+06,10000,96.595
1,1000,9,60,1.00E+06,1.00E+05,96.66
1,1000,9,60,2.00E+06,1000,95.216
1,1000,9,60,2.00E+06,10000,90.404
1,1000,9,60,2.00E+06,1.00E+05,91.734
1,1000,9,60,1.00E+07,1000,105.71
1,1000,9,60,1.00E+07,10000,101.43
1,1000,9,60,1.00E+07,1.00E+05,111.03
1,1000,9,120,1.00E+05,1000,91.78
1,1000,9,120,1.00E+05,10000,90.405
1,1000,9,120,1.00E+05,1.00E+05,86.738
1,1000,9,120,1.00E+06,1000,80.993
1,1000,9,120,1.00E+06,10000,98.081
1,1000,9,120,1.00E+06,1.00E+05,90.541
1,1000,9,120,2.00E+06,1000,84.172
1,1000,9,120,2.00E+06,10000,97.126
1,1000,9,120,2.00E+06,1.00E+05,96.241
1,1000,9,120,1.00E+07,1000,109.61
1,1000,9,120,1.00E+07,10000,102.69
1,1000,9,120,1.00E+07,1.00E+05,114.96
1,1000,9,300,1.00E+05,1000,97.622
1,1000,9,300,1.00E+05,10000,91.869
1,1000,9,300,1.00E+05,1.00E+05,97.228
1,1000,9,300,1.00E+06,1000,90.794
1,1000,9,300,1.00E+06,10000,86.746
1,1000,9,300,1.00E+06,1.00E+05,97.827
1,1000,9,300,2.00E+06,1000,97.736
1,1000,9,300,2.00E+06,10000,89.923
1,1000,9,300,2.00E+06,1.00E+05,100.83
1,1000,9,300,1.00E+07,1000,109.58
1,1000,9,300,1.00E+07,10000,114.83
1,1000,9,300,1.00E+07,1.00E+05,108.52
1,1000,12,1,1.00E+05,1000,84.858
1,1000,12,1,1.00E+05,10000,90.695
1,1000,12,1,1.00E+05,1.00E+05,86.706
1,1000,12,1,1.00E+06,1000,90.708
1,1000,12,1,1.00E+06,10000,101.45
1,1000,12,1,1.00E+06,1.00E+05,84.14
1,1000,12,1,2.00E+06,1000,125.11
1,1000,12,1,2.00E+06,10000,132.91
1,1000,12,1,2.00E+06,1.00E+05,124.8
1,1000,12,1,1.00E+07,1000,173.37
1,1000,12,1,1.00E+07,10000,172.52
1,1000,12,1,1.00E+07,1.00E+05,189.42
1,1000,12,10,1.00E+05,1000,124.43
1,1000,12,10,1.00E+05,10000,122.76
1,1000,12,10,1.00E+05,1.00E+05,119.75
1,1000,12,10,1.00E+06,1000,119.72
1,1000,12,10,1.00E+06,10000,115.76
1,1000,12,10,1.00E+06,1.00E+05,117.41
1,1000,12,10,2.00E+06,1000,124.73
1,1000,12,10,2.00E+06,10000,131.71
1,1000,12,10,2.00E+06,1.00E+05,118.73
1,1000,12,10,1.00E+07,1000,156.23
1,1000,12,10,1.00E+07,10000,157.04
1,1000,12,10,1.00E+07,1.00E+05,155.51
1,1000,12,60,1.00E+05,1000,125.72
1,1000,12,60,1.00E+05,10000,125.43
1,1000,12,60,1.00E+05,1.00E+05,109.78
1,1000,12,60,1.00E+06,1000,118.3
1,1000,12,60,1.00E+06,10000,124.91
1,1000,12,60,1.00E+06,1.00E+05,119.09
1,1000,12,60,2.00E+06,1000,123.46
1,1000,12,60,2.00E+06,10000,131.79
1,1000,12,60,2.00E+06,1.00E+05,117.07
1,1000,12,60,1.00E+07,1000,123.51
1,1000,12,60,1.00E+07,10000,141.25
1,1000,12,60,1.00E+07,1.00E+05,172.36
1,1000,12,120,1.00E+05,1000,123.51
1,1000,12,120,1.00E+05,10000,120.93
1,1000,12,120,1.00E+05,1.00E+05,117.87
1,1000,12,120,1.00E+06,1000,125.63
1,1000,12,120,1.00E+06,10000,133.58
1,1000,12,120,1.00E+06,1.00E+05,117.33
1,1000,12,120,2.00E+06,1000,124.72
1,1000,12,120,2.00E+06,10000,123.16
1,1000,12,120,2.00E+06,1.00E+05,124.98
1,1000,12,120,1.00E+07,1000,171.51
1,1000,12,120,1.00E+07,10000,161.76
1,1000,12,120,1.00E+07,1.00E+05,150.77
1,1000,12,300,1.00E+05,1000,117.85
1,1000,12,300,1.00E+05,10000,118.97
1,1000,12,300,1.00E+05,1.00E+05,109.75
1,1000,12,300,1.00E+06,1000,120.45
1,1000,12,300,1.00E+06,10000,111.87
1,1000,12,300,1.00E+06,1.00E+05,116.88
1,1000,12,300,2.00E+06,1000,135.77
1,1000,12,300,2.00E+06,10000,137.67
1,1000,12,300,2.00E+06,1.00E+05,126
1,1000,12,300,1.00E+07,1000,157.36
1,1000,12,300,1.00E+07,10000,196.51
1,1000,12,300,1.00E+07,1.00E+05,142.25
1,1000,15,1,1.00E+05,1000,119.19
1,1000,15,1,1.00E+05,10000,121.07
1,1000,15,1,1.00E+05,1.00E+05,122.04
1,1000,15,1,1.00E+06,1000,122.52
1,1000,15,1,1.00E+06,10000,127.14
1,1000,15,1,1.00E+06,1.00E+05,120.88
1,1000,15,1,2.00E+06,1000,126.32
1,1000,15,1,2.00E+06,10000,115.93
1,1000,15,1,2.00E+06,1.00E+05,125.68
1,1000,15,1,1.00E+07,1000,258.69
1,1000,15,1,1.00E+07,10000,203.97
1,1000,15,1,1.00E+07,1.00E+05,167.49
1,1000,15,10,1.00E+05,1000,113.64
1,1000,15,10,1.00E+05,10000,120.01
1,1000,15,10,1.00E+05,1.00E+05,121.09
1,1000,15,10,1.00E+06,1000,130.45
1,1000,15,10,1.00E+06,10000,122.51
1,1000,15,10,1.00E+06,1.00E+05,120.27
1,1000,15,10,2.00E+06,1000,117.82
1,1000,15,10,2.00E+06,10000,120.12
1,1000,15,10,2.00E+06,1.00E+05,118.61
1,1000,15,10,1.00E+07,1000,153.97
1,1000,15,10,1.00E+07,10000,157.86
1,1000,15,10,1.00E+07,1.00E+05,121.77
1,1000,15,60,1.00E+05,1000,106.05
1,1000,15,60,1.00E+05,10000,116.49
1,1000,15,60,1.00E+05,1.00E+05,118.08
1,1000,15,60,1.00E+06,1000,135.27
1,1000,15,60,1.00E+06,10000,113.88
1,1000,15,60,1.00E+06,1.00E+05,118.75
1,1000,15,60,2.00E+06,1000,127.3
1,1000,15,60,2.00E+06,10000,125.62
1,1000,15,60,2.00E+06,1.00E+05,127.35
1,1000,15,60,1.00E+07,1000,180.81
1,1000,15,60,1.00E+07,10000,153.57
1,1000,15,60,1.00E+07,1.00E+05,168.26
1,1000,15,120,1.00E+05,1000,123.43
1,1000,15,120,1.00E+05,10000,118.47
1,1000,15,120,1.00E+05,1.00E+05,121.2
1,1000,15,120,1.00E+06,1000,127.2
1,1000,15,120,1.00E+06,10000,122.54
1,1000,15,120,1.00E+06,1.00E+05,133.38
1,1000,15,120,2.00E+06,1000,115.5
1,1000,15,120,2.00E+06,10000,123.1
1,1000,15,120,2.00E+06,1.00E+05,121.96
1,1000,15,120,1.00E+07,1000,177.93
1,1000,15,120,1.00E+07,10000,201.03
1,1000,15,120,1.00E+07,1.00E+05,168.36
1,1000,15,300,1.00E+05,1000,123.2
1,1000,15,300,1.00E+05,10000,126.17
1,1000,15,300,1.00E+05,1.00E+05,125.43
1,1000,15,300,1.00E+06,1000,122.89
1,1000,15,300,1.00E+06,10000,123.92
1,1000,15,300,1.00E+06,1.00E+05,121.77
1,1000,15,300,2.00E+06,1000,120.9
1,1000,15,300,2.00E+06,10000,123.83
1,1000,15,300,2.00E+06,1.00E+05,129.12
1,1000,15,300,1.00E+07,1000,167.88
1,1000,15,300,1.00E+07,10000,192.31
1,1000,15,300,1.00E+07,1.00E+05,183.93
1,1000,18,1,1.00E+05,1000,115
1,1000,18,1,1.00E+05,10000,117.79
1,1000,18,1,1.00E+05,1.00E+05,122.69
1,1000,18,1,1.00E+06,1000,125.77
1,1000,18,1,1.00E+06,10000,133.52
1,1000,18,1,1.00E+06,1.00E+05,117.16
1,1000,18,1,2.00E+06,1000,125.91
1,1000,18,1,2.00E+06,10000,114.99
1,1000,18,1,2.00E+06,1.00E+05,123.28
1,1000,18,1,1.00E+07,1000,280.81
1,1000,18,1,1.00E+07,10000,267.97
1,1000,18,1,1.00E+07,1.00E+05,288.97
1,1000,18,10,1.00E+05,1000,121.51
1,1000,18,10,1.00E+05,10000,120.4
1,1000,18,10,1.00E+05,1.00E+05,116.74
1,1000,18,10,1.00E+06,1000,122.37
1,1000,18,10,1.00E+06,10000,125.63
1,1000,18,10,1.00E+06,1.00E+05,112.88
1,1000,18,10,2.00E+06,1000,120.28
1,1000,18,10,2.00E+06,10000,137
1,1000,18,10,2.00E+06,1.00E+05,125.53
1,1000,18,10,1.00E+07,1000,140.74
1,1000,18,10,1.00E+07,10000,120.39
1,1000,18,10,1.00E+07,1.00E+05,152.92
1,1000,18,60,1.00E+05,1000,118.49
1,1000,18,60,1.00E+05,10000,127.84
1,1000,18,60,1.00E+05,1.00E+05,116.84
1,1000,18,60,1.00E+06,1000,123.87
1,1000,18,60,1.00E+06,10000,128.8
1,1000,18,60,1.00E+06,1.00E+05,118.67
1,1000,18,60,2.00E+06,1000,122.24
1,1000,18,60,2.00E+06,10000,131.28
1,1000,18,60,2.00E+06,1.00E+05,136.64
1,1000,18,60,1.00E+07,1000,212.93
1,1000,18,60,1.00E+07,10000,217.39
1,1000,18,60,1.00E+07,1.00E+05,138.34
1,1000,18,120,1.00E+05,1000,115.35
1,1000,18,120,1.00E+05,10000,126.15
1,1000,18,120,1.00E+05,1.00E+05,121.49
1,1000,18,120,1.00E+06,1000,120.02
1,1000,18,120,1.00E+06,10000,127.2
1,1000,18,120,1.00E+06,1.00E+05,126.47
1,1000,18,120,2.00E+06,1000,129.29
1,1000,18,120,2.00E+06,10000,132.32
1,1000,18,120,2.00E+06,1.00E+05,132.64
1,1000,18,120,1.00E+07,1000,148.31
1,1000,18,120,1.00E+07,10000,148.09
1,1000,18,120,1.00E+07,1.00E+05,175.86
1,1000,18,300,1.00E+05,1000,127.21
1,1000,18,300,1.00E+05,10000,115.9
1,1000,18,300,1.00E+05,1.00E+05,122.71
1,1000,18,300,1.00E+06,1000,130.62
1,1000,18,300,1.00E+06,10000,120.35
1,1000,18,300,1.00E+06,1.00E+05,120.29
1,1000,18,300,2.00E+06,1000,123.66
1,1000,18,300,2.00E+06,10000,122.24
1,1000,18,300,2.00E+06,1.00E+05,127.06
1,1000,18,300,1.00E+07,1000,249.23
1,1000,18,300,1.00E+07,10000,201.42
1,1000,18,300,1.00E+07,1.00E+05,214.82
1,10000,1,1,1.00E+05,1000,25983
1,10000,1,1,1.00E+05,10000,30112
1,10000,1,1,1.00E+05,1.00E+05,31011
1,10000,1,1,1.00E+06,1000,26360
1,10000,1,1,1.00E+06,10000,31072
1,10000,1,1,1.00E+06,1.00E+05,32505
1,10000,1,1,2.00E+06,1000,25722
1,10000,1,1,2.00E+06,10000,29191
1,10000,1,1,2.00E+06,1.00E+05,21814
1,10000,1,1,1.00E+07,1000,29370
1,10000,1,1,1.00E+07,10000,22273
1,10000,1,1,1.00E+07,1.00E+05,32507
1,10000,1,10,1.00E+05,1000,24887
1,10000,1,10,1.00E+05,10000,29265
1,10000,1,10,1.00E+05,1.00E+05,30833
1,10000,1,10,1.00E+06,1000,24960
1,10000,1,10,1.00E+06,10000,29588
1,10000,1,10,1.00E+06,1.00E+05,29665
1,10000,1,10,2.00E+06,1000,25972
1,10000,1,10,2.00E+06,10000,27362
1,10000,1,10,2.00E+06,1.00E+05,28865
1,10000,1,10,1.00E+07,1000,27506
1,10000,1,10,1.00E+07,10000,32808
1,10000,1,10,1.00E+07,1.00E+05,30562
1,10000,1,60,1.00E+05,1000,25138
1,10000,1,60,1.00E+05,10000,28818
1,10000,1,60,1.00E+05,1.00E+05,29778
1,10000,1,60,1.00E+06,1000,25556
1,10000,1,60,1.00E+06,10000,29070
1,10000,1,60,1.00E+06,1.00E+05,31879
1,10000,1,60,2.00E+06,1000,25951
1,10000,1,60,2.00E+06,10000,28648
1,10000,1,60,2.00E+06,1.00E+05,27380
1,10000,1,60,1.00E+07,1000,25827
1,10000,1,60,1.00E+07,10000,31831
1,10000,1,60,1.00E+07,1.00E+05,30725
1,10000,1,120,1.00E+05,1000,25392
1,10000,1,120,1.00E+05,10000,31099
1,10000,1,120,1.00E+05,1.00E+05,26264
1,10000,1,120,1.00E+06,1000,25425
1,10000,1,120,1.00E+06,10000,28328
1,10000,1,120,1.00E+06,1.00E+05,25653
1,10000,1,120,2.00E+06,1000,25372
1,10000,1,120,2.00E+06,10000,28668
1,10000,1,120,2.00E+06,1.00E+05,30853
1,10000,1,120,1.00E+07,1000,27564
1,10000,1,120,1.00E+07,10000,29314
1,10000,1,120,1.00E+07,1.00E+05,28489
1,10000,1,300,1.00E+05,1000,27036
1,10000,1,300,1.00E+05,10000,28443
1,10000,1,300,1.00E+05,1.00E+05,30223
1,10000,1,300,1.00E+06,1000,24827
1,10000,1,300,1.00E+06,10000,29777
1,10000,1,300,1.00E+06,1.00E+05,31026
1,10000,1,300,2.00E+06,1000,25016
1,10000,1,300,2.00E+06,10000,29906
1,10000,1,300,2.00E+06,1.00E+05,27908
1,10000,1,300,1.00E+07,1000,26087
1,10000,1,300,1.00E+07,10000,32738
1,10000,1,300,1.00E+07,1.00E+05,31899
1,10000,2,1,1.00E+05,1000,13652
1,10000,2,1,1.00E+05,10000,32391
1,10000,2,1,1.00E+05,1.00E+05,32390
1,10000,2,1,1.00E+06,1000,13633
1,10000,2,1,1.00E+06,10000,30517
1,10000,2,1,1.00E+06,1.00E+05,31024
1,10000,2,1,2.00E+06,1000,12910
1,10000,2,1,2.00E+06,10000,34733
1,10000,2,1,2.00E+06,1.00E+05,28470
1,10000,2,1,1.00E+07,1000,13414
1,10000,2,1,1.00E+07,10000,32910
1,10000,2,1,1.00E+07,1.00E+05,29363
1,10000,2,10,1.00E+05,1000,13000
1,10000,2,10,1.00E+05,10000,32950
1,10000,2,10,1.00E+05,1.00E+05,28883
1,10000,2,10,1.00E+06,1000,13195
1,10000,2,10,1.00E+06,10000,32225
1,10000,2,10,1.00E+06,1.00E+05,25866
1,10000,2,10,2.00E+06,1000,13308
1,10000,2,10,2.00E+06,10000,33156
1,10000,2,10,2.00E+06,1.00E+05,27314
1,10000,2,10,1.00E+07,1000,13110
1,10000,2,10,1.00E+07,10000,31112
1,10000,2,10,1.00E+07,1.00E+05,26839
1,10000,2,60,1.00E+05,1000,13348
1,10000,2,60,1.00E+05,10000,31983
1,10000,2,60,1.00E+05,1.00E+05,26945
1,10000,2,60,1.00E+06,1000,13861
1,10000,2,60,1.00E+06,10000,31547
1,10000,2,60,1.00E+06,1.00E+05,28615
1,10000,2,60,2.00E+06,1000,13582
1,10000,2,60,2.00E+06,10000,24543
1,10000,2,60,2.00E+06,1.00E+05,19647
1,10000,2,60,1.00E+07,1000,13041
1,10000,2,60,1.00E+07,10000,34558
1,10000,2,60,1.00E+07,1.00E+05,27665
1,10000,2,120,1.00E+05,1000,13373
1,10000,2,120,1.00E+05,10000,32670
1,10000,2,120,1.00E+05,1.00E+05,20133
1,10000,2,120,1.00E+06,1000,12325
1,10000,2,120,1.00E+06,10000,29137
1,10000,2,120,1.00E+06,1.00E+05,27585
1,10000,2,120,2.00E+06,1000,12665
1,10000,2,120,2.00E+06,10000,28749
1,10000,2,120,2.00E+06,1.00E+05,29575
1,10000,2,120,1.00E+07,1000,13858
1,10000,2,120,1.00E+07,10000,31557
1,10000,2,120,1.00E+07,1.00E+05,25708
1,10000,2,300,1.00E+05,1000,13614
1,10000,2,300,1.00E+05,10000,33284
1,10000,2,300,1.00E+05,1.00E+05,29860
1,10000,2,300,1.00E+06,1000,14182
1,10000,2,300,1.00E+06,10000,31255
1,10000,2,300,1.00E+06,1.00E+05,27808
1,10000,2,300,2.00E+06,1000,13638
1,10000,2,300,2.00E+06,10000,33989
1,10000,2,300,2.00E+06,1.00E+05,29063
1,10000,2,300,1.00E+07,1000,13204
1,10000,2,300,1.00E+07,10000,32354
1,10000,2,300,1.00E+07,1.00E+05,27590
1,10000,3,1,1.00E+05,1000,389.09
1,10000,3,1,1.00E+05,10000,375.01
1,10000,3,1,1.00E+05,1.00E+05,351.62
1,10000,3,1,1.00E+06,1000,364.93
1,10000,3,1,1.00E+06,10000,366.9
1,10000,3,1,1.00E+06,1.00E+05,350.15
1,10000,3,1,2.00E+06,1000,363.2
1,10000,3,1,2.00E+06,10000,365.24
1,10000,3,1,2.00E+06,1.00E+05,408.99
1,10000,3,1,1.00E+07,1000,492.94
1,10000,3,1,1.00E+07,10000,413.89
1,10000,3,1,1.00E+07,1.00E+05,402.52
1,10000,3,10,1.00E+05,1000,419.53
1,10000,3,10,1.00E+05,10000,340.96
1,10000,3,10,1.00E+05,1.00E+05,370.78
1,10000,3,10,1.00E+06,1000,360.21
1,10000,3,10,1.00E+06,10000,390.97
1,10000,3,10,1.00E+06,1.00E+05,359.09
1,10000,3,10,2.00E+06,1000,377.65
1,10000,3,10,2.00E+06,10000,375.71
1,10000,3,10,2.00E+06,1.00E+05,418.69
1,10000,3,10,1.00E+07,1000,396.5
1,10000,3,10,1.00E+07,10000,350.91
1,10000,3,10,1.00E+07,1.00E+05,379.21
1,10000,3,60,1.00E+05,1000,340.75
1,10000,3,60,1.00E+05,10000,376.55
1,10000,3,60,1.00E+05,1.00E+05,327.98
1,10000,3,60,1.00E+06,1000,379.03
1,10000,3,60,1.00E+06,10000,383.35
1,10000,3,60,1.00E+06,1.00E+05,340.74
1,10000,3,60,2.00E+06,1000,365.23
1,10000,3,60,2.00E+06,10000,414.52
1,10000,3,60,2.00E+06,1.00E+05,324.74
1,10000,3,60,1.00E+07,1000,378.58
1,10000,3,60,1.00E+07,10000,363.26
1,10000,3,60,1.00E+07,1.00E+05,391.55
1,10000,3,120,1.00E+05,1000,373.76
1,10000,3,120,1.00E+05,10000,358.91
1,10000,3,120,1.00E+05,1.00E+05,373.95
1,10000,3,120,1.00E+06,1000,383.71
1,10000,3,120,1.00E+06,10000,424.73
1,10000,3,120,1.00E+06,1.00E+05,381.5
1,10000,3,120,2.00E+06,1000,369.83
1,10000,3,120,2.00E+06,10000,380.95
1,10000,3,120,2.00E+06,1.00E+05,365.08
1,10000,3,120,1.00E+07,1000,379.59
1,10000,3,120,1.00E+07,10000,340.45
1,10000,3,120,1.00E+07,1.00E+05,446.86
1,10000,3,300,1.00E+05,1000,364.06
1,10000,3,300,1.00E+05,10000,360.29
1,10000,3,300,1.00E+05,1.00E+05,336.57
1,10000,3,300,1.00E+06,1000,367.96
1,10000,3,300,1.00E+06,10000,373.45
1,10000,3,300,1.00E+06,1.00E+05,372.63
1,10000,3,300,2.00E+06,1000,355.21
1,10000,3,300,2.00E+06,10000,324.4
1,10000,3,300,2.00E+06,1.00E+05,375.15
1,10000,3,300,1.00E+07,1000,432.63
1,10000,3,300,1.00E+07,10000,332.1
1,10000,3,300,1.00E+07,1.00E+05,399.57
1,10000,6,1,1.00E+05,1000,329.11
1,10000,6,1,1.00E+05,10000,328.5
1,10000,6,1,1.00E+05,1.00E+05,358.34
1,10000,6,1,1.00E+06,1000,361.14
1,10000,6,1,1.00E+06,10000,371.39
1,10000,6,1,1.00E+06,1.00E+05,385.55
1,10000,6,1,2.00E+06,1000,376.63
1,10000,6,1,2.00E+06,10000,319.56
1,10000,6,1,2.00E+06,1.00E+05,293.43
1,10000,6,1,1.00E+07,1000,423.79
1,10000,6,1,1.00E+07,10000,373.39
1,10000,6,1,1.00E+07,1.00E+05,402.34
1,10000,6,10,1.00E+05,1000,347.24
1,10000,6,10,1.00E+05,10000,294.46
1,10000,6,10,1.00E+05,1.00E+05,416.54
1,10000,6,10,1.00E+06,1000,339.6
1,10000,6,10,1.00E+06,10000,331.89
1,10000,6,10,1.00E+06,1.00E+05,327.18
1,10000,6,10,2.00E+06,1000,380.68
1,10000,6,10,2.00E+06,10000,324.24
1,10000,6,10,2.00E+06,1.00E+05,351.18
1,10000,6,10,1.00E+07,1000,403.62
1,10000,6,10,1.00E+07,10000,419.27
1,10000,6,10,1.00E+07,1.00E+05,391.17
1,10000,6,60,1.00E+05,1000,294.11
1,10000,6,60,1.00E+05,10000,395.48
1,10000,6,60,1.00E+05,1.00E+05,274.57
1,10000,6,60,1.00E+06,1000,309.69
1,10000,6,60,1.00E+06,10000,354.6
1,10000,6,60,1.00E+06,1.00E+05,343.57
1,10000,6,60,2.00E+06,1000,301.42
1,10000,6,60,2.00E+06,10000,339.37
1,10000,6,60,2.00E+06,1.00E+05,341.71
1,10000,6,60,1.00E+07,1000,441.43
1,10000,6,60,1.00E+07,10000,374.61
1,10000,6,60,1.00E+07,1.00E+05,311.66
1,10000,6,120,1.00E+05,1000,358.43
1,10000,6,120,1.00E+05,10000,317.48
1,10000,6,120,1.00E+05,1.00E+05,333.82
1,10000,6,120,1.00E+06,1000,350.11
1,10000,6,120,1.00E+06,10000,378.71
1,10000,6,120,1.00E+06,1.00E+05,306.25
1,10000,6,120,2.00E+06,1000,357.19
1,10000,6,120,2.00E+06,10000,348.84
1,10000,6,120,2.00E+06,1.00E+05,347.12
1,10000,6,120,1.00E+07,1000,417.81
1,10000,6,120,1.00E+07,10000,495.02
1,10000,6,120,1.00E+07,1.00E+05,391.84
1,10000,6,300,1.00E+05,1000,354.79
1,10000,6,300,1.00E+05,10000,353.36
1,10000,6,300,1.00E+05,1.00E+05,324.06
1,10000,6,300,1.00E+06,1000,326.04
1,10000,6,300,1.00E+06,10000,382.33
1,10000,6,300,1.00E+06,1.00E+05,310.09
1,10000,6,300,2.00E+06,1000,300.5
1,10000,6,300,2.00E+06,10000,320.55
1,10000,6,300,2.00E+06,1.00E+05,333.36
1,10000,6,300,1.00E+07,1000,412.65
1,10000,6,300,1.00E+07,10000,432.05
1,10000,6,300,1.00E+07,1.00E+05,430.85
1,10000,9,1,1.00E+05,1000,402.19
1,10000,9,1,1.00E+05,10000,344.83
1,10000,9,1,1.00E+05,1.00E+05,412.22
1,10000,9,1,1.00E+06,1000,374.13
1,10000,9,1,1.00E+06,10000,385.95
1,10000,9,1,1.00E+06,1.00E+05,408.18
1,10000,9,1,2.00E+06,1000,380.69
1,10000,9,1,2.00E+06,10000,367.04
1,10000,9,1,2.00E+06,1.00E+05,425.77
1,10000,9,1,1.00E+07,1000,449.15
1,10000,9,1,1.00E+07,10000,358.62
1,10000,9,1,1.00E+07,1.00E+05,428.33
1,10000,9,10,1.00E+05,1000,364.84
1,10000,9,10,1.00E+05,10000,360.81
1,10000,9,10,1.00E+05,1.00E+05,381.63
1,10000,9,10,1.00E+06,1000,368.53
1,10000,9,10,1.00E+06,10000,378.64
1,10000,9,10,1.00E+06,1.00E+05,383.04
1,10000,9,10,2.00E+06,1000,457.65
1,10000,9,10,2.00E+06,10000,384.82
1,10000,9,10,2.00E+06,1.00E+05,390
1,10000,9,10,1.00E+07,1000,394.02
1,10000,9,10,1.00E+07,10000,537.26
1,10000,9,10,1.00E+07,1.00E+05,377.35
1,10000,9,60,1.00E+05,1000,356.81
1,10000,9,60,1.00E+05,10000,439.4
1,10000,9,60,1.00E+05,1.00E+05,407.88
1,10000,9,60,1.00E+06,1000,361.72
1,10000,9,60,1.00E+06,10000,382.55
1,10000,9,60,1.00E+06,1.00E+05,400.09
1,10000,9,60,2.00E+06,1000,456.8
1,10000,9,60,2.00E+06,10000,379.89
1,10000,9,60,2.00E+06,1.00E+05,409.56
1,10000,9,60,1.00E+07,1000,560.08
1,10000,9,60,1.00E+07,10000,423.51
1,10000,9,60,1.00E+07,1.00E+05,451.54
1,10000,9,120,1.00E+05,1000,351.5
1,10000,9,120,1.00E+05,10000,364.13
1,10000,9,120,1.00E+05,1.00E+05,402.84
1,10000,9,120,1.00E+06,1000,427.06
1,10000,9,120,1.00E+06,10000,439.33
1,10000,9,120,1.00E+06,1.00E+05,362.94
1,10000,9,120,2.00E+06,1000,418.8
1,10000,9,120,2.00E+06,10000,398.38
1,10000,9,120,2.00E+06,1.00E+05,366.86
1,10000,9,120,1.00E+07,1000,531.93
1,10000,9,120,1.00E+07,10000,380.83
1,10000,9,120,1.00E+07,1.00E+05,413.74
1,10000,9,300,1.00E+05,1000,361.86
1,10000,9,300,1.00E+05,10000,400.37
1,10000,9,300,1.00E+05,1.00E+05,369.44
1,10000,9,300,1.00E+06,1000,420.56
1,10000,9,300,1.00E+06,10000,418.92
1,10000,9,300,1.00E+06,1.00E+05,361.97
1,10000,9,300,2.00E+06,1000,397.37
1,10000,9,300,2.00E+06,10000,427.02
1,10000,9,300,2.00E+06,1.00E+05,391.73
1,10000,9,300,1.00E+07,1000,401.51
1,10000,9,300,1.00E+07,10000,356.78
1,10000,9,300,1.00E+07,1.00E+05,363.52
1,10000,12,1,1.00E+05,1000,416.69
1,10000,12,1,1.00E+05,10000,416.14
1,10000,12,1,1.00E+05,1.00E+05,402.89
1,10000,12,1,1.00E+06,1000,420.69
1,10000,12,1,1.00E+06,10000,381.82
1,10000,12,1,1.00E+06,1.00E+05,415.45
1,10000,12,1,2.00E+06,1000,390.45
1,10000,12,1,2.00E+06,10000,406.3
1,10000,12,1,2.00E+06,1.00E+05,464.78
1,10000,12,1,1.00E+07,1000,519.56
